train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y
0.8658819198608398,0.07548878341913223,0.6149665713310242,0.9047803282737732,0.8319688439369202,0.78103107213974,0.21559540927410126,0.3676269054412842,0.04996849223971367,0.39657875895500183,0.15262608230113983,-38.66748046875
0.4492195248603821,0.44540390372276306,0.8996819853782654,0.5682289600372314,0.4193081259727478,0.3444160223007202,0.3128257095813751,0.9848101139068604,0.7424574494361877,0.8561251163482666,0.9966182708740234,-39.0
0.32316914200782776,0.7853347659111023,0.7406358122825623,0.7074279189109802,0.3198501169681549,0.11565972864627838,0.5160236358642578,0.1263010948896408,0.44539910554885864,0.2566966116428375,0.40258848667144775,-39.0
0.9846394062042236,0.657676100730896,0.7759658694267273,0.7653982639312744,0.9308717846870422,0.5088178515434265,0.8876650929450989,0.509110152721405,0.7533969879150391,0.9965203404426575,0.7465959191322327,-38.34405517578125
0.172769233584404,0.9894963502883911,0.8325389623641968,0.028931112959980965,0.7856866121292114,0.303213506937027,0.6068302989006042,0.19405898451805115,0.3998797535896301,0.8061602115631104,0.12268829345703125,-38.43669509887695
0.6373865604400635,0.15269726514816284,0.9602885246276855,0.33566808700561523,0.2977386713027954,0.5935841798782349,0.15799567103385925,0.3120775818824768,0.09597134590148926,0.9152900576591492,0.37272587418556213,-39.0
0.0012004198506474495,0.819404125213623,0.021384872496128082,0.7940565943717957,0.40339162945747375,0.6093414425849915,0.23421785235404968,0.07054941356182098,0.5632820725440979,0.5932174921035767,0.5535718202590942,-38.586181640625
0.6831784844398499,0.6897391676902771,0.49326369166374207,0.7409601211547852,0.8472978472709656,0.016232475638389587,0.36257418990135193,0.6877408623695374,0.1363571733236313,0.161868155002594,0.3340761065483093,-38.696285247802734
0.40749111771583557,0.17231319844722748,0.647125780582428,0.12133025377988815,0.23305538296699524,0.994827389717102,0.7140756249427795,0.27247345447540283,0.8584604263305664,0.9581975936889648,0.8833853006362915,-39.0
0.2887333035469055,0.5901333093643188,0.9936795830726624,0.23196344077587128,0.004393644630908966,0.7309153079986572,0.38578692078590393,0.5997480750083923,0.0930183008313179,0.4367929995059967,0.4769270420074463,-39.0
0.4001074586716685,1.0,0.898216866501231,0.07120823718757914,0.9676822174530788,0.41716327142032444,0.9710112331764341,0.01834540632973562,0.6388332168475569,1.0,0.21428049988035147,-38.432369232177734
1.0,1.0,0.8173008219338261,1.0,0.8728889168772992,0.842196859406662,0.9562748143681399,1.0,0.0,1.0,1.0,-37.955387115478516
1.0,1.0,0.07219012823258601,1.0,0.8726235511460039,1.0,0.2847127044370144,1.0,0.0,1.0,1.0,-38.89255905151367
1.0,0.4065471289548228,0.8887793321484733,1.0,0.8340502449650085,1.0,1.0,1.0,0.0,1.0,1.0,-37.9235954284668
1.0,1.0,0.94735469612573,1.0,0.8381595480668896,1.0,1.0,1.0,0.0,0.2086199233731434,1.0,-39.0
1.0,0.0,0.8582925521708065,1.0,0.8696410940289548,1.0,0.32032846576136026,1.0,0.0,1.0,1.0,-38.327449798583984
1.0,0.14900548957554258,0.7923923911919057,1.0,0.8226919414304302,1.0,1.0,1.0,0.0,1.0,1.0,-38.208351135253906
1.0,0.8432589619037519,0.9035372242892485,1.0,0.8477605798528223,0.9951848332794212,1.0,1.0,0.0,1.0,1.0,-37.882572174072266
1.0,0.910259865213634,0.8876544094173665,1.0,0.8652886988554948,0.23699504728523046,0.9945828185786132,1.0,0.0,1.0,1.0,-38.037559509277344
0.18920862953199027,0.8660357016216504,0.8817429189973502,1.0,0.8535977707820205,1.0,1.0,1.0,0.0,1.0,1.0,-39.0
1.0,0.6598632849808511,0.8837023855288182,1.0,0.8682333516296878,1.0,1.0,1.0,0.0,1.0,1.0,-37.860382080078125
1.0,0.6590361542654131,0.9135906170684203,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-39.0
1.0,0.6774978026204896,0.8814952416077921,1.0,0.8244659169601248,1.0,1.0,1.0,0.0,1.0,0.21557384031701898,-39.0
1.0,0.6716654517514983,0.8919099636159079,1.0,0.8294158065798483,1.0,1.0,0.13319469691249786,0.0,1.0,1.0,-38.96483612060547
1.0,0.6784966513793912,0.8873498456874952,0.9361947991026346,0.8369186219380631,1.0,1.0,0.941986056328802,0.23174997745122236,1.0,0.9394490127042586,-37.90666198730469
1.0,0.671131941926192,0.8955877759087789,0.07316357367742096,0.839622554278963,1.0,1.0,1.0,0.0,1.0,1.0,-38.33193588256836
1.0,0.6713649044295809,0.8931749630994554,1.0,0.8385698639913208,1.0,1.0,1.0,0.8759185716180413,1.0,1.0,-37.72543716430664
1.0,0.6841908239698816,0.8871235437973125,1.0,0.8312023548857318,1.0,1.0,1.0,1.0,0.9382908957142304,1.0,-37.660911560058594
1.0,0.7076231126559617,0.8745375243059805,1.0,0.815094937001072,1.0,0.21593879493386717,1.0,1.0,0.9284502861919404,1.0,-37.67573165893555
1.0,0.7148868419184837,0.848391425325136,1.0,0.78553204671257,1.0,0.9335282376952889,1.0,1.0,0.9284734113616981,1.0,-37.60441589355469
