train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y
0.42967674136161804,0.7799443602561951,0.6299294829368591,0.8107271194458008,0.8787196278572083,0.7642695903778076,0.8656075596809387,0.007605943828821182,0.22228781878948212,0.2100333720445633,0.8438621759414673,-39.0
0.6745740175247192,0.6597461104393005,0.813750147819519,0.6167056560516357,0.4114776849746704,0.4442176818847656,0.6764830350875854,0.9783191680908203,0.6148535013198853,0.9217991828918457,0.35849902033805847,-38.999996185302734
0.3231825828552246,0.2858154773712158,0.9039464592933655,0.9516544342041016,0.8577520251274109,0.5679284334182739,0.45411211252212524,0.7292447686195374,0.8712498545646667,0.8087587356567383,0.13021385669708252,-38.191551208496094
0.8849201202392578,0.08968541771173477,0.995945394039154,0.3943819999694824,0.947830080986023,0.43189287185668945,0.06903880834579468,0.3142825961112976,0.4020238220691681,0.9480147361755371,0.9919167160987854,-38.44655227661133
0.548028826713562,0.8509847521781921,0.010780473239719868,0.9068805575370789,0.7167254686355591,0.002796522341668606,0.9069210886955261,0.1807524412870407,0.043321024626493454,0.6008830666542053,0.6923090815544128,-38.78853225708008
0.11143338680267334,0.9657548069953918,0.7883092164993286,0.04116461053490639,0.2515835464000702,0.555838942527771,0.7842071056365967,0.06506694853305817,0.142673060297966,0.8369274139404297,0.5292572379112244,-38.500022888183594
0.6993531584739685,0.34123948216438293,0.26917290687561035,0.8290559649467468,0.5473206043243408,0.32207751274108887,0.25761789083480835,0.5824044346809387,0.9257043600082397,0.3871617615222931,0.28286370635032654,-39.0
0.7352664470672607,0.9783204197883606,0.5243697166442871,0.459303081035614,0.14553764462471008,0.9299383759498596,0.17163974046707153,0.10132182389497757,0.7815837860107422,0.7749834060668945,0.2560712397098541,-38.436710357666016
0.1756448745727539,0.8303624987602234,0.3015322685241699,0.590644121170044,0.8217373490333557,0.378604918718338,0.043375346809625626,0.1527983397245407,0.9043702483177185,0.5389246344566345,0.4679517447948456,-38.4991569519043
0.2586452066898346,0.10835446417331696,0.6914976239204407,0.10905595123767853,0.591839611530304,0.05779346078634262,0.947721004486084,0.34834024310112,0.5409060120582581,0.8850798606872559,0.23093821108341217,-39.0
0.0,1.0,0.0,1.0,0.8665447856483212,1.0,0.0,1.0,1.0,0.8347596368430318,0.0,-39.0
