train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y
0.3160877823829651,0.3407939076423645,0.2587587535381317,0.9828957915306091,0.15770530700683594,0.7885528206825256,0.6590983867645264,0.05091068893671036,0.5466482639312744,0.8497470021247864,0.8028546571731567,-38.60882568359375
0.9868555665016174,0.5050495266914368,0.6008952260017395,0.17171712219715118,0.6686496734619141,0.1397620290517807,0.0181925967335701,0.5481188893318176,0.12450210005044937,0.07691489160060883,0.3304067850112915,-39.0
0.5352290272712708,0.11511898785829544,0.16413545608520508,0.7136630415916443,0.8563770651817322,0.44792962074279785,0.8747339248657227,0.8417825698852539,0.47848325967788696,0.4093104600906372,0.16853542625904083,-39.0
0.14571315050125122,0.793164849281311,0.9450463652610779,0.40173667669296265,0.3448558449745178,0.596472442150116,0.45307010412216187,0.3365315794944763,0.930963397026062,0.6364921927452087,0.6961562037467957,-38.19343948364258
0.08854405581951141,0.16504231095314026,0.6872711777687073,0.2711387574672699,0.3830356001853943,0.8830251693725586,0.891250491142273,0.9258556365966797,0.3478942811489105,0.1428353637456894,0.1114274188876152,-39.0
0.7300321459770203,0.9851779937744141,0.45354127883911133,0.5820913910865784,0.8808193802833557,0.03155558556318283,0.2821364104747772,0.4232960045337677,0.8012983798980713,0.9322728514671326,0.5218034982681274,-38.45845413208008
0.8096498847007751,0.37509170174598694,0.7804533839225769,0.032299574464559555,0.568030834197998,0.3495018780231476,0.5761240720748901,0.21660925447940826,0.6582542657852173,0.5852249264717102,0.97711580991745,-39.0
0.38690993189811707,0.7126871943473816,0.10988690704107285,0.8444576859474182,0.07070206850767136,0.7007006406784058,0.2477753460407257,0.7115828394889832,0.23701710999011993,0.3746485710144043,0.38754531741142273,-38.649658203125
0.44488510489463806,0.059462420642375946,0.8620578050613403,0.5385807156562805,0.6939620971679688,0.5462757349014282,0.9918739199638367,0.9860514402389526,0.26388707756996155,0.7108579277992249,0.44215989112854004,-39.0
0.8658797740936279,0.8488199710845947,0.028405629098415375,0.34977367520332336,0.19855499267578125,0.3818559944629669,0.3202149569988251,0.48907679319381714,0.8422913551330566,0.4990766942501068,0.9067847728729248,-39.0
0.09383180782308338,0.9641906321192618,0.9399047698970929,0.6686867484277325,0.5726143186581573,0.43670877789337714,0.3186273054446944,0.09298995142894989,1.0,0.8906796274987191,0.5967302570787347,-39.0
0.26953901206109204,0.9032645423401496,0.8730265834249533,0.5228796889053984,0.6259152714297076,0.36823926565908166,0.38858877469151115,0.3578929371704587,0.9018860391868295,0.8168668354568465,0.5588296689119072,-38.270538330078125
0.09475222851432569,0.7018695626543973,0.8480158007122969,0.27017433580429845,0.0,0.8489531795327909,0.48849771369908157,0.3543127252467686,0.962082158838348,0.3786384957130896,0.8860584559693576,-39.0
0.19976311451451698,0.8170967230627426,0.9045962746255798,0.45077094990744954,0.4441322690025084,0.51660687139475,0.4457896297588101,0.36121164944200984,0.9045355618866333,0.7068594731446098,0.643711484140357,-38.21971130371094
0.16525759417664346,0.8654728031773852,0.9837085537426163,0.4003029792876075,0.440051133610893,0.5125348405815591,0.3980330025058942,0.3129787076361102,0.9675870768523281,0.6720336072024214,0.6594182359855096,-38.26799011230469
0.016239291584948884,0.636276310273891,0.9850431297424963,0.49208721232524083,0.24879172134325547,0.749567514229472,0.559609233628322,0.3296590233892591,0.8282162877255894,0.6337580380740687,0.677303850252275,-38.11003875732422
0.0,1.0,1.0,0.0,0.8495106637094607,1.0,0.6605003812052046,0.33655639877125626,1.0,1.0,0.6730212252064933,-36.631168365478516
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.37831392197337704,1.0,1.0,0.0,-39.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4184480502706625,1.0,1.0,0.657192020378306,-36.46603012084961
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4491674617177836,0.03981580210309332,1.0,0.6512823738847223,-38.04736328125
0.0,0.22930126453529892,1.0,0.0,1.0,1.0,1.0,0.4570429976536123,1.0,1.0,0.6251189232420855,-38.34279251098633
0.0,1.0,1.0,0.0,0.8357490829259492,1.0,1.0,0.5152255409601331,1.0,1.0,0.6215055744956128,-39.0
0.0,1.0,1.0,0.0,1.0,1.0,0.9296113620191618,0.3754821141246941,1.0,1.0,0.6885872933216491,-39.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8118583508647466,-39.0
0.551543074916097,0.9908614874266866,0.8578008075802771,0.7002351570396587,0.35587326802678143,0.572447602662098,0.6538626226078422,0.34138125756927906,0.9988519912417458,0.6677215909733668,0.20644186713925625,-37.98674774169922
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4122282592149121,0.4732390674136409,1.0,0.6725804329656714,-39.0
0.0,0.9730785872996042,0.9934504959934832,0.0,0.8877383608371154,1.0,0.6537710132499058,0.33690668417950476,0.9838706947763203,1.0,0.769075806003119,-39.0
0.449875813908875,0.15163293574005365,0.9466754756867886,0.49954257253557444,0.402757260017097,0.21128213498741388,0.45503629371523857,0.6286436850205064,0.6860326463356614,0.9767895042896271,0.6266638273373246,-39.0
0.6323303509792304,0.5876868048934828,0.42441678194238475,0.40166643019751946,0.3447077543716405,0.5938705977746509,0.45501007440744157,0.5073103942616696,0.43606076527801513,0.4784625529361765,0.6877611752550803,-39.0
