train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_Y,C1
0.4305509328842163,0.493193656206131,0.197838693857193,0.7855193018913269,0.8933520913124084,-39.0,-0.6247910814670851
0.9492425322532654,0.8531822562217712,0.5164603590965271,0.4729977250099182,0.8080048561096191,-39.0,-0.5311195254599417
0.12225132435560226,0.16823619604110718,0.08511143177747726,0.9007134437561035,0.22700072824954987,-39.0,-0.006946549174497274
0.19452603161334991,0.9662864804267883,0.46815839409828186,0.8470813035964966,0.03401242196559906,-39.0,0.15658892881466185
0.8653282523155212,0.02400473691523075,0.8990226984024048,0.2787032425403595,0.9860967397689819,-39.0,-0.6643438360047021
0.6491739749908447,0.6727157235145569,0.22056050598621368,0.6457103490829468,0.6361030340194702,-39.0,-0.5216795721412235
0.29092541337013245,0.36445194482803345,0.6622584462165833,0.2297065556049347,0.3362194001674652,-39.0,0.13604591033093855
0.3506438732147217,0.7795438170433044,0.17619824409484863,0.36188390851020813,0.5168555974960327,-38.999996185302734,-0.39554854115392046
0.7091308832168579,0.2145318239927292,0.7378573417663574,0.762316107749939,0.4397808313369751,-39.0,-0.34812527997452886
0.8056637644767761,0.6131855845451355,0.38557109236717224,0.12969164550304413,0.18045105040073395,-39.0,0.17304840590915072
0.8778125643730164,0.25278764963150024,0.0025052903220057487,0.12298590689897537,0.11175130307674408,-39.0,0.1570318410833938
0.44445744156837463,0.7262323498725891,0.09774190932512283,0.24787096679210663,0.013202399015426636,-39.0,0.3151788017966744
0.04079568386077881,0.07800919562578201,0.77864670753479,0.8647483587265015,0.36630702018737793,-39.0,-0.2637069639079295
0.7841252088546753,0.2453119456768036,0.20597690343856812,0.4870007634162903,0.6080650091171265,-39.0,-0.23021580410839496
0.8555557727813721,0.6408742070198059,0.6881173849105835,0.10459072142839432,0.28871119022369385,-39.0,0.12742065490108734
0.38473767042160034,0.1375548392534256,0.6155861616134644,0.348115473985672,0.8169541358947754,-39.0,-0.400398123247934
0.40910354256629944,0.8611531853675842,0.39324384927749634,0.5802101492881775,0.3170561194419861,-39.000003814697266,0.05814781779685521
0.07442294806241989,0.46250516176223755,0.7303981781005859,0.463332861661911,0.06075902283191681,-39.0,0.2276887894611892
0.33406776189804077,0.6050885319709778,0.5084509253501892,0.7995261549949646,0.6943661570549011,-39.0,-0.5791551697504443
0.7258170247077942,0.42035990953445435,0.07749488949775696,0.32493531703948975,0.2695944905281067,-39.000003814697266,0.14889873024257821
0.7596631050109863,0.756080687046051,0.8028303384780884,0.6923014521598816,0.1079610139131546,-39.0,0.1447128204699375
0.9257649183273315,0.11623448133468628,0.6858928799629211,0.5603916049003601,0.16032247245311737,-39.0,0.10275520017351229
0.5909507870674133,0.7180747389793396,0.4444323778152466,0.42726990580558777,0.46749237179756165,-39.0,-0.3596589846397488
0.4805125594139099,0.2760028541088104,0.8758727312088013,0.9487728476524353,0.5133101344108582,-39.0,-0.43010898312757767
0.4766848385334015,0.8387394547462463,0.22429651021957397,0.4561561942100525,0.4139958620071411,-39.0,0.043691617922768544
0.00681157223880291,0.48690155148506165,0.9032516479492188,0.5891567468643188,0.21626010537147522,-39.000003814697266,0.06422614594162539
0.1844758242368698,0.6285800337791443,0.5201935172080994,0.6586534976959229,0.023275606334209442,-39.0,0.20508469767003057
0.7634828686714172,0.31862252950668335,0.08136017620563507,0.21531358361244202,0.9421498775482178,-39.0,-0.48445549123109183
0.33031734824180603,0.0428568534553051,0.35735467076301575,0.291166216135025,0.3567211329936981,-39.0,-0.25803137127981035
0.6698628664016724,0.38036516308784485,0.30502960085868835,0.7006983757019043,0.4915323257446289,-39.0,-0.39434949781768197
0.8155861496925354,0.7941537499427795,0.5635770559310913,0.3181864321231842,0.13846400380134583,-39.0,0.2404347020304213
0.9933763146400452,0.089883953332901,0.9466316103935242,0.4345065951347351,0.06976043432950974,-39.0,0.20747676545180602
0.523369550704956,0.7385343909263611,0.1719750016927719,0.5515068769454956,0.3104954659938812,-39.0,0.07638105572339993
0.3885031044483185,0.6998513340950012,0.26863497495651245,0.8719859719276428,0.23315517604351044,-39.0,0.03966911785096358
0.09671897441148758,0.09856037050485611,0.6038472652435303,0.2389853149652481,0.394889771938324,-39.0,-0.2582202427712308
0.21199387311935425,0.7713057398796082,0.9707848429679871,0.013204425573348999,0.3427552878856659,-39.0,0.04584769318731102
0.3044944703578949,0.4351576864719391,0.15169742703437805,0.8806915879249573,0.0355491116642952,-39.0,0.15299565448662492
0.6953252553939819,0.018574273213744164,0.20203156769275665,0.09613285213708878,0.18601588904857635,-39.0,0.1954300121427699
0.7879441380500793,0.6829145550727844,0.9293314218521118,0.9786446690559387,0.44228821992874146,-38.420738220214844,-0.12994829270022187
0.1483902484178543,0.37367039918899536,0.48473799228668213,0.3947027623653412,0.5233775973320007,-39.0,-0.3779543722635996
0.04485027492046356,0.5152563452720642,0.11729696393013,0.3565104007720947,0.7161504626274109,-38.999996185302734,-0.2781245998816285
0.903093159198761,0.4476999342441559,0.5623826384544373,0.7686622738838196,0.2639234960079193,-39.0,-0.002264899590046998
0.6114425659179688,0.845920741558075,0.31898033618927,0.15166187286376953,0.11412126570940018,-39.0,0.2266857836456889
0.05457843840122223,0.13212105631828308,0.2813875079154968,0.026781659573316574,0.01094897836446762,-39.0,0.025062922240495784
0.13866351544857025,0.9906867146492004,0.16445766389369965,0.22101306915283203,0.1890295147895813,-39.0,0.21274970015359573
0.3468180000782013,0.3420344293117523,0.9542405009269714,0.8535163998603821,0.4326675236225128,-38.605533599853516,-0.11002163453205299
0.6532382369041443,0.23499532043933868,0.8794693946838379,0.1383230835199356,0.28229230642318726,-39.0,0.20462691665078536
0.8615262508392334,0.586831271648407,0.24786511063575745,0.7558208107948303,0.08940502256155014,-39.0,0.1317848541158957
0.11817977577447891,0.7306857705116272,0.7992489337921143,0.3777051866054535,0.8146868348121643,-39.0,-0.3189622751677807
0.9454854726791382,0.2908569276332855,0.3648214340209961,0.9968567490577698,0.14176267385482788,-39.0,0.04271267424930536
0.5380434393882751,0.8765819668769836,0.5125131011009216,0.1138666644692421,0.48019400238990784,-39.0,-0.3414440901456816
0.4343613088130951,0.9311265349388123,0.9217492341995239,0.3093821108341217,0.05519590526819229,-39.0,0.3221095818210441
0.8370641469955444,0.41199976205825806,0.7745472192764282,0.0504726767539978,0.589512825012207,-39.0,-0.36832162761354087
0.2566817104816437,0.1955760419368744,0.5386833548545837,0.4433109164237976,0.23646356165409088,-39.0,0.10544947232736826
0.3204990029335022,0.6593906283378601,0.052577488124370575,0.09019012004137039,0.9327733516693115,-39.0,-0.3009953912693071
0.743261992931366,0.35044023394584656,0.6114933490753174,0.5335384607315063,0.1018049493432045,-39.0,0.1917012216910214
0.7731938362121582,0.951725423336029,0.26114144921302795,0.41604083776474,0.26819729804992676,-39.0,0.12998097710304346
0.0282890647649765,0.8693988919258118,0.692225456237793,0.7941527366638184,0.510818362236023,-39.0,-0.1671430395759541
0.9197942018508911,0.1871841698884964,0.12809443473815918,0.3312815725803375,0.46095481514930725,-39.0,-0.29434263109475545
0.5654565691947937,0.5233379006385803,0.9945403933525085,0.7142717838287354,0.15878786146640778,-39.0,0.12023348613041002
0.8442802840966521,0.7163292321434098,0.9886435870065,0.9124828593579857,0.6845198750495911,-39.0,-0.2971950850662144
0.9271643566324229,0.7050251413426998,0.972037338579365,0.9602929261436166,0.5952610611915589,-39.0,-0.2517668128007801
0.8598254710634926,0.6849189261396205,0.934544273145687,0.9514996044982305,0.7647639393806458,-39.0,-0.3651444752355066
0.8786872890242627,0.6997434734783446,0.9468650996456347,0.6009254320886732,0.719790804386139,-39.0,-0.534366548535402
0.6471559618133312,0.8372466092188369,0.6763112299783351,0.9305830487464626,0.44324461221694944,-38.42732620239258,-0.09993403789738803
0.74832460755701,0.5586374967210848,0.8609182298719573,0.9594483929556518,0.4485825181007385,-38.5015983581543,-0.13326101844349122
0.7816780669358685,0.8849957982719815,0.582304766041592,0.9598464615026302,0.4375282883644104,-38.999996185302734,-0.11520979847324722
0.9556591903757556,0.7242441259310097,0.7215485692530876,0.9484593151592385,0.4451329827308655,-38.999996185302734,-0.1470554914134763
0.7294304671004403,0.44478136704893223,0.9235656918741185,0.9211612057473424,0.43450542688369753,-38.522422790527344,-0.12358811744791806
0.6653227913923534,0.7262146857278751,0.6134952473974955,0.9515888371510641,0.4416972517967224,-38.49285125732422,-0.10824296595121427
0.6716020746254241,0.3718607598791431,0.5985367947035968,0.9108804137024678,0.4451172471046448,-39.0,-0.3631649844840114
0.8527469174461423,0.9258937188313183,0.8779549954957631,0.8650374585220155,0.6060504078865051,-38.50035858154297,-0.22323850485498406
0.739264714132247,0.4075252251251152,0.96370739470986,0.9353015046664701,0.4437548279762268,-38.528343200683594,-0.1354377040962197
0.9161452675931934,0.6015057633691707,0.7937621480528193,0.8121864626212222,0.6132535099983215,-39.0,-0.47597838433380774
0.5997330781779372,0.817694710127278,0.8657987339557834,0.8974675379628152,0.44663673639297485,-38.47439956665039,-0.09195488235907104
0.732985066085454,0.7702937798201177,0.9487526030673209,0.9802358338556836,0.4401452660560608,-38.41542434692383,-0.11771909339606673
0.942536789012365,0.8350666867748631,0.9961586234285044,0.7978327011670109,0.6182176709175109,-38.45974349975586,-0.24260662688955428
0.6228668710424424,0.7784058297678381,0.8062184867643958,0.8575286170473355,0.45118542909622195,-38.47842788696289,-0.09410179416477205
0.9181034921631545,0.9178720073960897,0.9455327708362785,0.8576320492891831,0.6148304104804994,-38.46687698364258,-0.23843386827309151
0.5995018697186487,0.7251982721934407,0.9183237664977497,0.9183223308172455,0.4374003052711487,-38.53083419799805,-0.09230833655526613
0.6975712836560632,0.626664367345213,0.8886540605833113,0.9664666366916947,0.4757727265357971,-38.55881118774414,-0.14122595556727333
0.6336451640339039,0.8041104017515982,0.8453198061955226,0.8453823091806778,0.4352885365486145,-39.0,-0.08269950974077236
0.7395599235537893,0.7598691642885084,0.9688389940289652,0.9572659209471251,0.4609583497047424,-38.453094482421875,-0.12995151251699366
0.6282878630459181,0.745389710898274,0.725115537449577,0.8224458217426261,0.4233689188957214,-39.0,-0.07326104820391846
0.6953634079667945,0.7400825610039772,0.71085231454868,0.8827045601387614,0.44980775117874144,-38.4515495300293,-0.10845604738387042
0.7311770409083165,0.6699426850319398,0.7498842411625429,0.9005044633360529,0.4375252366065979,-38.442909240722656,-0.1108461791129462
0.5847785305782945,0.6060493828124175,0.7775961013582683,0.9386213461279727,0.4473345398902893,-38.638179779052734,-0.10379453705707123
0.7717659097240428,0.5591990850330413,0.9205834978680019,0.9620353382432523,0.4291190505027771,-38.45664596557617,-0.12350306221648663
0.5898076359777236,0.665404088121494,0.686031996565819,0.961583453937493,0.46084219217300415,-38.632347106933594,-0.11314447750838613
0.7296909569707435,0.8830278610547662,0.8700762047868225,0.9378823835583143,0.45521513223648075,-39.0,-0.11752701043267078
0.6794226838452893,0.6369173141754385,0.6760321150479084,0.9147006511191524,0.44897199869155885,-38.530029296875,-0.11458968885157117
0.8026556944218841,0.5903795759141938,0.9592225212746585,0.94824687465298,0.44486862421035767,-38.44255828857422,-0.13515277734734352
0.6574380918528437,0.5533673493560769,0.8801116433994707,0.9249422194745349,0.4392507910728455,-38.56864929199219,-0.11043095981573282
0.5534647752255326,0.7495473624074258,0.8253363961957078,0.9541688333667915,0.4486106514930725,-38.60013198852539,-0.09609472865765428
0.6392790557801683,0.6846539635634217,0.986374532055132,0.8771568239796943,0.4499345898628235,-38.53310775756836,-0.10243102739483101
0.5939723008342102,0.8012551222291945,0.6545274558046663,0.9205128225380372,0.44606081247329715,-38.50181198120117,-0.09439133988960291
0.7871439106038239,0.521927558873482,0.7307682548267481,0.9319744109652557,0.4431789040565491,-38.469078063964844,-0.13411818888462743
0.87073347829999,0.8457979406863625,0.8139725961648295,0.8093370986328847,0.6142436146736145,-38.50367736816406,-0.2297963697713642
0.7403708509214202,0.7078467993774598,0.9150093987872892,0.9315750434170287,0.4292225480079651,-38.40543746948242,-0.10859972242949259
0.6677926328539197,0.7553984465601149,0.9822031361550205,0.9457721819561006,0.44477773904800416,-38.4774169921875,-0.10867024478221265
0.7098446407215322,0.721037673824173,0.7518695349937047,0.9974528586647446,0.4567487359046936,-38.498477935791016,-0.12932940306447274
0.6744889027564394,0.8156020678598321,0.5935292392223707,0.9045596648089882,0.6168200135231018,-38.65297317504883,-0.5206653675498539
0.6620508051815985,0.5598843743991923,0.8075216272883363,0.9442812937614022,0.4467830300331116,-38.57335662841797,-0.11793040808147245
0.5887059381714171,0.9165362768888082,0.7046465644872835,0.9714939288990448,0.4405398964881897,-38.42060852050781,-0.0930022470526182
0.5937121078546621,0.851295458337025,0.8336081602661056,0.8873024325608361,0.4520322442054749,-38.46183395385742,-0.09188901093860885
0.5499089635263127,0.5334820628474779,0.7506702126470702,0.6679169893719534,0.6053745865821839,-39.0,-0.49900337125340666
0.8435692922787584,0.9491697848004448,0.9140787062452497,0.8130017873712558,0.6130132794380189,-38.50226974487305,-0.2184840163846191
0.6190915601066069,0.9964160482380103,0.8145510819670084,0.7867670050105224,0.49070378541946413,-39.0,-0.09905222934002378
0.8677991165877205,0.8102020882337317,0.9318395347047442,0.9016674843675156,0.6343906044960023,-38.52139663696289,-0.2569858012941424
0.8152194829315876,0.6478175995598208,0.884828775569,0.8934787944998817,0.43649445772171025,-39.0,-0.12151649867378678
0.745330675095758,0.7156950806620764,0.7601803954118784,0.9162726507812082,0.4545920491218567,-38.446876525878906,-0.12379164094983403
0.6165714215331011,0.7713468314821277,0.8576777168147455,0.9706092461737174,0.45521236658096315,-38.544715881347656,-0.11040847949916854
0.7514415924108737,0.37098398218555384,0.77463860672579,0.9879996303475491,0.4017576098442078,-38.48472595214844,-0.1155459920865833
0.653406165282912,0.7550200318009428,0.6524721976855821,0.8890001824339344,0.4558049321174622,-39.0,-0.1066527662186586
0.8458308038820542,0.8355585304475904,0.6805127461382057,0.9321835101712923,0.6149353146553039,-38.52452087402344,-0.241571027363855
0.6292761274212582,0.8459974211642338,0.6746550936829036,0.968540714674906,0.45300360918045046,-38.47713851928711,-0.10790653204522196
0.4354745105514896,0.9945734518024989,0.9916164800967158,0.8875728127764542,0.36098741292953496,-39.0,-0.029029045434474376
0.6119285602290331,0.7898555132062763,0.6565498300672157,0.6809776604564891,0.615045177936554,-38.69339370727539,-0.5073315221781693
0.6026676466233601,0.37665390716074987,0.8615893034106321,0.9170954900350783,0.4745373845100403,-39.0,-0.13496867242176003
0.7939455470761614,0.8458541406541801,0.8035147031225691,0.8509943119501444,0.6050483345985412,-38.550697326660156,-0.21687426681112626
0.7376494776706973,0.6804519532101432,0.6191237343660178,0.5851743927349846,0.6240466713905335,-38.60859680175781,-0.5007442045765567
0.4252442569280236,0.36166193581611933,0.8930446019480645,0.7534049370662139,0.37216140031814576,-38.59038162231445,-0.0403098616893216
0.4484024974618148,0.9521700118469866,0.9777927926332821,0.9871099498879594,0.17892823219299317,-39.0,0.06289304479275254
0.6228568078631617,0.3920239133840876,0.6582752724174354,0.9358751884932088,0.37691448926925664,-38.57276916503906,-0.07376199723284083
0.7286074809045089,0.8966081156053681,0.7358980493387115,0.7654357677693917,0.6183858513832092,-38.591796875,-0.20067224421210642
0.38560296528684945,0.5117708781364496,0.58812004625474,0.9642879499410666,0.4234217762947083,-38.605899810791016,-0.10018097136611334
0.8454616569341519,0.9915528445164045,0.5687291852841374,0.9759897398717271,0.7910187363624573,-39.0,-0.663969924438336
0.7672586485993209,0.4909233370181266,0.8197241713561072,0.983797792246639,0.44048410654067993,-38.491756439208984,-0.13679711036437184
0.9248291550232667,0.6433682920999813,0.9385319545965043,0.7948979556912608,0.6113799214363098,-39.0,-0.25038097320931807
0.4047303572478983,0.4105862995147903,0.8768915326226031,0.9681831951931847,0.5806719422340393,-39.0,-0.49087594223509656
0.7775240319275425,0.8023521067734671,0.82513956502378,0.8308672075827295,0.6165406346321106,-38.573062896728516,-0.5113936748185802
0.5864091592540018,0.9249399902828309,0.6883272036606889,0.8932637244047861,0.43497759103775024,-39.0,-0.0788622475456942
0.9564986919821252,0.9266362532979102,0.8126661269695479,0.7174575607322562,0.4883216500282288,-39.0,-0.13367034528043464
0.3718833706814485,0.884882299397617,0.578394277146155,0.6977317548818878,0.410494863986969,-39.0,-0.03677219670712284
0.714814855043838,0.4612126298077271,0.6820197186023214,0.9474109643013926,0.43763233423233033,-38.536563873291016,-0.1254229366018248
0.4382632920910493,0.37241280096899265,0.7318958371268226,0.7717292134996593,0.7003592133522034,-39.0,-0.5897327760854838
0.6486852794695126,0.6823867970457352,0.8060784396477323,0.9293616330531289,0.41993747949600224,-38.47743225097656,-0.09118494608826688
0.968753316957926,0.49661171353611605,0.8208600991330788,0.8045953191391217,0.2630863547325134,-39.0,-0.011767630465789491
0.8221858193696676,0.958797137678543,0.662895444371997,0.8865239307483541,0.6173581719398499,-38.525814056396484,-0.22701030984255346
0.6920394044434559,0.9513148256411402,0.5810026832831611,0.9276267491768531,0.6158249497413636,-38.61768341064453,-0.2108402415006216
0.8356124043223642,0.9398485893266394,0.8151170078631726,0.8403991711547829,0.6400731682777405,-38.53463363647461,-0.24001770590493704
0.9805867393293091,0.962002817342438,0.9595840972938124,0.9292463222011563,0.25862931013107304,-39.0,-0.011722486986392722
0.7517600204789385,0.6827088378351045,0.6859221125519914,0.9378122153642259,0.44291621446609497,-38.44099426269531,-0.12106105047139064
0.612693569999915,0.8028334352246037,0.7267084962453191,0.9484125493359717,0.44229141473770145,-38.48732376098633,-0.09808893509512051
0.7464619027009392,0.7472526026875304,0.7992263625702689,0.9634077065439386,0.4313986897468567,-38.39305877685547,-0.112829709860987
0.8068195321403961,0.7518984721946349,0.63755642096086,0.7995593619818726,0.6519207119941712,-39.0,-0.5347628563765493
0.46149736521358975,0.3110726362431137,0.9110988434864815,0.850382019702261,0.8110725522041321,-39.0,-0.6495899072202169
0.47102339308805663,0.5559664383673666,0.5829593510388027,0.9141288740654316,0.43418990373611455,-38.709129333496094,-0.08609925890296674
0.8876888619294547,0.9417842579991148,0.7452868531784842,0.8626496615125689,0.6256637215614318,-38.491676330566406,-0.2406012654212302
0.7594389544358635,0.742542905917816,0.7815607856354545,0.9561008700761495,0.4465251326560974,-38.41664123535156,-0.12376854996498236
0.6907374130120658,0.7538035346180724,0.8095607112488578,0.9347490324696108,0.4346290707588195,-38.43030548095703,-0.10400026268632193
0.6125373469224358,0.8124941779286192,0.808178598745806,0.9991644424212238,0.4406575560569763,-38.49872970581055,-0.10266073023678646
0.7619169817796134,0.8542441559941099,0.8103792260727714,0.8605149431179022,0.6213719487190246,-38.582210540771484,-0.22350359214428342
0.7356862412324333,0.673190517535858,0.8238755534729789,0.8878242057138579,0.5329091429710389,-38.56515884399414,-0.17389725911211115
0.9258740054002189,0.8565643979222105,0.9005444120011161,0.8198784200938696,0.6111748099327087,-38.46406936645508,-0.2364232308420415
0.7011545644631767,0.6646178795010375,0.6831547390065025,0.971705155702438,0.43220571279525755,-38.48174285888672,-0.11193473868706058
0.8854982004990959,0.7640899611622618,0.7717513869843314,0.8953418406849097,0.6143751978874206,-38.49912643432617,-0.2482391287032633
0.6835969315400505,0.7230791283757018,0.8799790929398368,0.8928096856352895,0.4439757466316223,-38.4632682800293,-0.10512378619424828
0.6882375346055412,0.665422852149658,0.9350134204468559,0.9240009819383463,0.43024263381958006,-38.47469711303711,-0.10332607422096257
0.6772530303826714,0.7441313697010802,0.8326139758667777,0.9509341512557554,0.43739155530929563,-38.461124420166016,-0.10630531945644911
0.7251570092072868,0.7059341980130003,0.7661258767685721,0.9482849073033894,0.4473183035850524,-38.46324157714844,-0.12051949075997999
0.9395688639512443,0.8189044905812071,0.6985769401631187,0.943118667950982,0.5689345002174377,-38.432926177978516,-0.2253822029818359
0.8414632664552115,0.6213027609497832,0.9599453757843802,0.9700888550173621,0.322071236371994,-39.0,-0.05747327532079065
0.9249991045823478,0.8894840193898008,0.7009718965134452,0.8999290378314114,0.6176370978355408,-38.46977615356445,-0.24819671683575653
0.677550076090374,0.7118662787586973,0.8816775392136404,0.9938691274664039,0.42201092243194577,-38.46074295043945,-0.10271411393226593
0.9460796938767814,0.8114886714131162,0.991296536787493,0.8432854725467848,0.6185721516609192,-38.458518981933594,-0.25085907843313426
0.7380955801835442,0.8636418057591246,0.7303750704369376,0.9695035374216305,0.4564552187919616,-39.0,-0.12391064411915648
0.6510113345017815,0.6731550408512876,0.9151945899567435,0.973662386330038,0.446057116985321,-38.54829025268555,-0.11377147233298418
0.556675566129961,0.7944415284306334,0.6975142489514182,0.9848073940482692,0.4336410164833069,-38.54030990600586,-0.08963232413784145
0.8087549076905631,0.6736077381283567,0.8945901702484915,0.907127121491345,0.4636973977088928,-38.43028259277344,-0.13952179781464139
0.7798175917497062,0.6689502907902525,0.9270729373535941,0.8835943250334248,0.46134082078933714,-38.44609832763672,-0.13140273886039716
0.9101545916428947,0.9159786416203306,0.9276040862641166,0.9113685517094571,0.5810131430625916,-38.4448127746582,-0.22033979316364588
0.8057207451692008,0.7363108230740355,0.7761461328110526,0.9200621242238245,0.45713335275650024,-38.396148681640625,-0.13291773926779116
0.7895471440186882,0.764284176936798,0.6080414290866684,0.8195151525839663,0.6078113675117492,-38.562618255615234,-0.5015257839641442
0.6169178472390556,0.6024333907276915,0.9971385310730765,0.8362207232931452,0.57351576089859,-39.0,-0.17987385546460116
0.7588173256745719,0.6872852040440367,0.6845615159115622,0.873056796203309,0.5510266900062561,-38.558292388916016,-0.18725859261319217
0.7842000590196037,0.6059430195004272,0.7758095096192191,0.9111220910623073,0.551151955127716,-39.0,-0.20110617541817916
0.8380923138490104,0.7054822636753844,0.8031422923645805,0.940264818086303,0.564828598499298,-38.5095100402832,-0.2150822656800479
0.7824972973695182,0.5943224502713012,0.8787523101410697,0.9035879849557132,0.45284713506698604,-38.46247482299805,-0.13261414187519305
0.6541518793931389,0.6683242274433897,0.9759319852433035,0.9499060026683321,0.46505047082900997,-38.57148742675781,-0.12398802674851822
0.7767014609208488,0.6723348094136046,0.9663965772232841,0.918903094978039,0.4560178160667419,-38.44565200805664,-0.1314742261404973
0.9043406830659293,0.7834057999760435,0.6253709893069099,0.9423143039953388,0.4820099472999572,-39.0,-0.1625112061845811
0.7411304937234307,0.801225276103668,0.8971203158936332,0.8731152912976832,0.5970147490501403,-38.58823776245117,-0.20848991517009224
0.7715284930100822,0.6657915903240965,0.8368799518189262,0.9881400914116389,0.46621009111404416,-38.4800910949707,-0.14559464015552723
0.6697612629762077,0.6501470042378233,0.7138634632668327,0.8195767818477534,0.5908588528633117,-39.0,-0.49129030159870773
0.9265788184037589,0.8878756714970396,0.920612532957537,0.8729412867245195,0.5775951743125916,-38.4321174621582,-0.21741715487248553
0.8140073166718864,0.9303478671223447,0.6870030413708518,0.9379028600699522,0.5782902836799622,-38.504825592041016,-0.2071312322446752
