train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y,C1
0.5260750651359558,0.8038745522499084,0.08376138657331467,0.20943625271320343,0.17348617315292358,0.7266839742660522,0.4803294539451599,0.9630219340324402,0.19957450032234192,0.1388264298439026,0.28512150049209595,-37.99725341796875,-0.7372466299807474
0.8307055830955505,0.053234100341796875,0.13213148713111877,0.9757792949676514,0.935286283493042,0.6648403406143188,0.9035856127738953,0.11464834213256836,0.6037508249282837,0.20899882912635803,0.8634030222892761,-39.0,-0.36225079016595485
0.17049190402030945,0.34285929799079895,0.2898566722869873,0.6095219254493713,0.2178509384393692,0.02109171822667122,0.5192745923995972,0.6997457146644592,0.44273805618286133,0.8319230079650879,0.4532144367694855,-39.0,-0.45383716043810707
0.5971023440361023,0.4802124500274658,0.9446608424186707,0.30867940187454224,0.6752715706825256,0.5906355977058411,0.6558971405029297,0.5421197414398193,0.29147210717201233,0.5312983989715576,0.3583243191242218,-39.0,-0.7270894953426432
0.4056391716003418,0.12710832059383392,0.6023269891738892,0.16700123250484467,0.4549160599708557,0.2203269749879837,0.7669476866722107,0.14336088299751282,0.6299712061882019,0.4120365083217621,0.9481355547904968,-39.0,-0.5494041424762279
0.43209215998649597,0.9379068613052368,0.1761655956506729,0.5602878332138062,0.586567759513855,0.6198526620864868,0.7224629521369934,0.9032861590385437,0.5908625721931458,0.9739583134651184,0.9967823028564453,-39.0,-0.8465372281638196
0.5686314105987549,0.6660112142562866,0.2773191034793854,0.9166573882102966,0.30668196082115173,0.19522236287593842,0.8566453456878662,0.2862369120121002,0.48673850297927856,0.09444049000740051,0.3366550803184509,-39.0,-0.6431730828243896
0.13646286725997925,0.5286427736282349,0.988756537437439,0.22519224882125854,0.8343692421913147,0.6393999457359314,0.9698919057846069,0.4401249289512634,0.27856865525245667,0.26889869570732117,0.4748839735984802,-39.0,-0.4175644720760475
0.8667526245117188,0.8640173673629761,0.5897287726402283,0.3608890771865845,0.05155567452311516,0.050705600529909134,0.6092010140419006,0.8704694509506226,0.6739563941955566,0.6471957564353943,0.814755916595459,-39.0,-0.5626992040350043
0.3104238212108612,0.015017821453511715,0.4106534719467163,0.7370824217796326,0.7354304790496826,0.7918232679367065,0.18826104700565338,0.08208796381950378,0.18627353012561798,0.16976387798786163,0.2153080254793167,-39.0,-0.6332675392832803
0.31641432642936707,0.7069964408874512,0.5528068542480469,0.7740697264671326,0.23806987702846527,0.9043119549751282,0.9265117049217224,0.4111853837966919,0.3365043103694916,0.5038553476333618,0.1419820785522461,-39.0,-0.9175629545939645
0.679882287979126,0.9320168495178223,0.8999622464179993,0.6403257846832275,0.8919962644577026,0.2844887375831604,0.5569086074829102,0.7782040238380432,0.7421419620513916,0.3809316158294678,0.5521673560142517,-39.0,-0.44369929981539463
0.11502331495285034,0.7644379138946533,0.3652750551700592,0.4409232437610626,0.4971056282520294,0.8535443544387817,0.6780756711959839,0.9954026937484741,0.524286687374115,0.24022625386714935,0.6362943053245544,-39.0,-0.2736815988518315
0.4410857856273651,0.2783072292804718,0.7880417108535767,0.9608004093170166,0.08835241943597794,0.7015796303749084,0.39815402030944824,0.6073763370513916,0.9327468872070312,0.3236747980117798,0.92351895570755,-38.08534240722656,-0.6703686288752119
0.5430237650871277,0.5625649094581604,0.8508549332618713,0.8746552467346191,0.0009508635848760605,0.14148737490177155,0.7367527484893799,0.040632013231515884,0.9768176078796387,0.18104594945907593,0.18367764353752136,-39.0,-0.5186438265525333
0.8540552496910095,0.42441966050805763,0.11303221707751768,0.46202693820996327,0.45329114431535233,0.8767087422062829,0.65406893491745,0.5701714135703795,0.1968270494136707,0.35909105924658746,0.10126148763349611,-39.0,-0.47866105486499944
0.7881585001945496,0.49720798745406075,0.10668332349338834,0.5460085119654957,0.25415101912851273,0.3992693628028771,0.4599654316902161,0.8399080347491867,0.06738618948288964,0.4737966948477237,0.07565779526038963,-39.0,-0.4306858996140364
0.8914342761039734,0.7718805415485072,0.11713578835717345,0.22071760899291695,0.16411137962077368,0.3581806203057494,0.3441092848777771,0.8416620453011432,0.40287338959475216,0.29375412937365086,0.49754555468774625,-38.77460861206055,-0.3799510290615518
0.9055662035942078,0.9129868095898154,0.017714894324164055,0.201979074934272,0.2949274564630002,0.842362522037007,0.205323588848114,0.6926198151908391,0.3451672043622324,0.4487175170785094,0.6032057989509333,-39.0,-0.6383998561540138
