train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y,C1
0.0800161212682724,0.32607215642929077,0.7954289317131042,0.5371217727661133,0.33381062746047974,0.9935437440872192,0.03315667808055878,0.9145081043243408,0.01864035800099373,0.28912875056266785,0.8711838126182556,-38.46382522583008,-1.1044283002160213
0.8996208906173706,0.5972044467926025,0.43575525283813477,0.4994303584098816,0.8186153173446655,0.21104297041893005,0.5706035494804382,0.4160894751548767,0.9960106015205383,0.6652766466140747,0.20143376290798187,-39.0,-0.2954739701827028
0.6340036392211914,0.22580784559249878,0.7253167629241943,0.979633629322052,0.6990265250205994,0.4979898929595947,0.253627210855484,0.10355086624622345,0.7185749411582947,0.9470332860946655,0.29552945494651794,-38.14230728149414,-1.5
0.3143375813961029,0.946618914604187,0.11527639627456665,0.04912004619836807,0.21129217743873596,0.7153670191764832,0.853550910949707,0.6019848585128784,0.30388781428337097,0.07121296226978302,0.6531237363815308,-38.766292572021484,-0.6829567398235938
0.44487255811691284,0.12215013802051544,0.3131178915500641,0.1804438829421997,0.12487788498401642,0.8368415236473083,0.4629913866519928,0.15890300273895264,0.5065277218818665,0.5626015663146973,0.38262465596199036,-39.0,-0.8301585296727203
0.5149732232093811,0.8315151929855347,0.9531995058059692,0.845397412776947,0.6057686805725098,0.11873187869787216,0.9254377484321594,0.6570470929145813,0.482740193605423,0.43868082761764526,0.552360475063324,-38.184696197509766,-0.483407890833794
0.7806212306022644,0.4607357382774353,0.13340912759304047,0.3651138246059418,0.9704592823982239,0.34032613039016724,0.24255134165287018,0.8445227742195129,0.19767513871192932,0.15799276530742645,0.958275318145752,-36.80550765991211,-0.29659059671512666
0.21045932173728943,0.7438023090362549,0.5236132740974426,0.6684949398040771,0.48663878440856934,0.6220943927764893,0.6424597501754761,0.34636354446411133,0.7837795615196228,0.7821342945098877,0.10066656768321991,-38.04363250732422,-1.5
0.166204571723938,0.13276654481887817,0.19990715384483337,0.8102911114692688,0.807366669178009,0.628313422203064,0.38925155997276306,0.21909329295158386,0.6082466244697571,0.013441178947687149,0.05118120461702347,-37.993106842041016,-1.5
0.846588134765625,0.9156481027603149,0.5898667573928833,0.22347021102905273,0.29021918773651123,0.4083126187324524,0.9757401943206787,0.720941424369812,0.3809984028339386,0.8876212239265442,0.8810878396034241,-39.0,-0.35174299755846616
0.8347517094176198,0.47938765287399293,0.22473276555427743,0.550558640851866,0.8785496106227626,0.18537404965867738,0.6212511748751635,0.8807711313795515,0.02096092701895951,0.040465412361380085,0.6967957304437391,-36.5938835144043,-0.21889665645775958
0.5364826428188907,0.8488147616386414,0.30251158022010516,0.7786002897166121,0.9883667429542538,0.07632352240681946,0.5515283314224932,0.9628060262666029,0.0076636242931965816,0.3279703613856654,0.8237380855345324,-36.787330627441406,-0.13609116753419842
0.9041938887363536,0.523135507106781,0.39688984661502125,0.7131508134745467,0.8629135858385771,0.4409940289606637,0.23440716578477777,0.6463200661452323,0.09626704459884716,0.0750248425195804,0.959874198044624,-36.81950378417969,-0.47837042545146147
0.5894436571055925,0.3078716158866882,0.5223608378283314,0.5261536144160139,0.7938164089564954,0.12659245179095074,0.2486881782689941,0.8783734181821996,0.004196994169914511,0.0030972610939751254,0.9793354410543068,-36.800785064697266,-0.036840047878951315
0.9958961150777782,0.10835778713226317,0.5574906092447767,0.7887145780466902,0.9894874567926024,0.17951146695434586,0.6037389686629995,0.6236381466405732,0.05116638666810228,0.22009434873669312,0.8755081665248784,-36.79903030395508,-0.23527386653272606
0.8146657025750581,0.429710066318512,0.09557188830552694,0.17688233484257337,0.8497275909278295,0.47674360439073676,0.9697760967913786,0.8140513929197248,0.08522182395699195,0.23662404646530752,0.3355906006983993,-36.38161087036133,-0.712692167608446
0.9987507772532941,0.6540975689888,0.08682961532588698,0.21150647246640294,0.8104786776371872,0.46874158546220895,0.9984739133758693,0.9776336548527568,0.041791096764236334,0.5552987527002157,0.208732205516129,-38.75229263305664,-0.7092247113132513
0.8140373581978331,0.07746892869472505,0.31178162620650945,0.4815033223401159,0.9368348410282892,0.3603724019218647,0.8733280659979632,0.8742822708537867,0.09724017908026444,0.18981610184201603,0.659881953079786,-36.25638198852539,-0.5050071802876936
0.9516928097662173,0.15493553421292916,0.09346892499157072,0.2809353377591222,0.8292625753391394,0.4614071771192753,0.9856046532340301,0.6699276557828628,0.40135497131957143,0.12013982188585103,0.36593123889041546,-36.4710807800293,-0.695453981181567
0.4455828386922261,0.2897655225051097,0.415938325729554,0.4374695088635534,0.9269502953078516,0.20325686404510102,0.8856758028669579,0.9108642448187566,0.0993727942716494,0.15127626724606424,0.35265074213918723,-36.227134704589844,-0.3202060785359593
0.7746869761128805,0.16165157342983053,0.08099298080462725,0.7104287888775915,0.8461008978485125,0.405379222419063,0.8754606524001427,0.9055894139987115,0.026306520100380912,0.21410163231869123,0.1421268552290506,-36.590843200683594,-0.3055861721832153
0.5319129187245748,0.26864843313746906,0.46831264099139486,0.3456299092541784,0.999576468490709,0.3777939791538037,0.924599302177338,0.8517091671789718,0.15576688561781651,0.21980656340841406,0.41489054245917056,-39.0,-0.5600437870720797
0.05599596235946621,0.3609661330770239,0.2546254833604744,0.0630131926308721,0.9889205104553722,0.5403735122151033,0.6204601468812434,0.8813943427155599,0.10817554763911337,0.0588842515828555,0.20309832838989955,-35.332481384277344,-1.5
0.05513056988071393,0.5276133867178499,0.3494242597751075,0.2708666818279847,0.8724164816086148,0.508050962395157,0.5271733250704832,0.7916333159340802,0.5072706148623485,0.02094932329161875,0.33036899907906164,-36.57426452636719,-0.6664180731316395
