train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y
0.47510719299316406,0.592523992061615,0.4944792091846466,0.3138517439365387,0.9560918211936951,0.08330223709344864,0.09876348823308945,0.3474661111831665,0.8469153642654419,0.7615082859992981,0.8828067779541016,-39.0
0.9187631011009216,0.2862500250339508,0.5051088929176331,0.6896172165870667,0.27230095863342285,0.8246564269065857,0.6974778771400452,0.5748164057731628,0.3590169847011566,0.29750150442123413,0.02517954260110855,-39.0
0.5260750651359558,0.8038745522499084,0.08376138657331467,0.20943625271320343,0.17348617315292358,0.7266839742660522,0.4803294539451599,0.9630219340324402,0.19957450032234192,0.1388264298439026,0.28512150049209595,-37.99725341796875
0.07898399233818054,0.07474814355373383,0.9166491031646729,0.8332487344741821,0.6137464046478271,0.48547473549842834,0.8171943426132202,0.23968861997127533,0.688242495059967,0.6770188212394714,0.6853034496307373,-39.0
0.21023868024349213,0.8784206509590149,0.6818870306015015,0.9006596207618713,0.7165848016738892,0.15750639140605927,0.3513347804546356,0.8100937604904175,0.03463667258620262,0.4978320002555847,0.4033699631690979,-39.0
0.6534215807914734,0.24231180548667908,0.31751662492752075,0.024474523961544037,0.023528169840574265,0.9301406145095825,0.9461123943328857,0.018416356295347214,0.5467840433120728,0.9440127015113831,0.5031578540802002,-39.0
0.7924570441246033,0.728594958782196,0.7713541388511658,0.5130106210708618,0.43691837787628174,0.5274493098258972,0.2277735471725464,0.3792933523654938,0.8868076205253601,0.6173400282859802,0.8056855201721191,-37.10929870605469
0.3448929786682129,0.3922916650772095,0.2292417585849762,0.38877853751182556,0.869843065738678,0.2550210654735565,0.5685141682624817,0.667205810546875,0.3755214214324951,0.06571610271930695,0.16328158974647522,-38.06230545043945
0.27437686920166016,0.8253282904624939,0.8673667907714844,0.09812909364700317,0.3675693869590759,0.4237841069698334,0.2991349697113037,0.8380923867225647,0.10022838413715363,0.7318693399429321,0.22867296636104584,-39.0
0.8307055830955505,0.053234100341796875,0.13213148713111877,0.9757792949676514,0.935286283493042,0.6648403406143188,0.9035856127738953,0.11464834213256836,0.6037508249282837,0.20899882912635803,0.8634030222892761,-39.0
0.863731131622562,0.7324625979681141,0.39093395195586134,0.5188253993796608,0.3171390636132037,0.6804461174618931,0.3323678255870815,0.5000093185568961,0.839083385752926,0.3297771240803348,0.7590753115732498,-38.06528854370117
0.8201128545211663,0.7692656297317082,0.9441134074782522,0.5281544254585749,0.3613385814563686,0.5694041404689227,0.21694751084156447,0.36348308025933906,0.8992534371471388,0.6733627197274451,0.8001193725042505,-39.0
1.0,0.0,0.775157590721272,0.0,0.0,0.38530670918577026,0.0,0.0,1.0,0.0,0.2641320251369357,-39.0
0.8116683825040707,0.7447218242973409,0.7553324155464413,0.501197335348066,0.43619459993865894,0.5265044697927873,0.21067757658474331,0.3839002459545239,0.8920565626672642,0.6109932867774633,0.809042012193415,-37.57762145996094
0.8108610315787034,0.8052482464480277,0.7759849094626575,0.5879062613151539,0.4846786886357071,0.5663627851356028,0.25324358226115284,0.3850435501862864,0.9484856098128216,0.6970379240077521,0.9222936438143402,-39.0
0.7104151205524193,0.7243109890277463,0.72141725853609,0.313189687141036,0.9867133513009735,0.11489887891978152,0.0,0.2624394610800762,0.9490118551684565,0.9148973335179171,0.9210439593380826,-39.0
0.7938641797059341,0.7272747781319772,0.6925644927466968,0.4891523141978787,0.47163904313889576,0.49700127502171026,0.20519756691913438,0.3900287919888708,0.8823032019102653,0.5964217660163341,0.8082102216432937,-37.413997650146484
0.3900669321223311,0.7293944625814388,0.8665885857179424,0.4567518558149115,0.4221922915474101,0.25423795656060894,0.6685639044937511,0.3808809593951885,0.3668219369126046,0.981646614870952,0.8173922903779234,-39.0
0.8936237486309646,0.7295858979029757,0.4739919687711777,0.5267649507653566,0.4201459060731348,0.531735082431345,0.31145153538192333,0.49179403512713615,0.9092770488515926,0.3768813104543614,0.8340094548780589,-37.85667037963867
0.8110770393426103,0.727620829541279,0.8341049473459188,0.5585398144702696,0.3681634630591621,0.5931251380465957,0.2819761879909642,0.3817041708039972,0.8995037185637919,0.5955782601990364,0.8025091824825463,-37.62139129638672
