train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y
0.664846658706665,0.04402558505535126,0.7736639976501465,0.9236327409744263,0.9000722765922546,0.4205823242664337,0.5997962951660156,0.4044295847415924,0.38105085492134094,0.1134813129901886,0.9576117992401123,-50000.0
0.3993721008300781,0.6110230684280396,0.21764852106571198,0.007848484441637993,0.16505122184753418,0.7133603096008301,0.4047605097293854,0.6117420196533203,0.6768514513969421,0.5041120648384094,0.03738536685705185,-50000.0
0.06243271380662918,0.4070465564727783,0.6515134572982788,0.5801782011985779,0.43118852376937866,0.873408854007721,0.9886665344238281,0.9088892936706543,0.7605699300765991,0.9491702914237976,0.3747016191482544,-50000.0
0.3020731173455715,0.47844790015369654,0.6184737011790276,0.9876312362030149,0.6925576822832227,0.2315041171386838,0.7350080609321594,0.3776122787967324,0.4312972314655781,0.013533733785152435,0.7673620516434312,-50000.0
0.053225260227918625,0.7830410795286298,0.5251226089894772,0.37399717792868614,0.4873752435669303,0.36355305276811123,0.5452779904007912,0.07248238380998373,0.8124364381656051,0.7228649761527777,0.5044438512995839,-50000.0
0.3762037791311741,0.14149760361760855,0.09054484684020281,0.9355375804007053,0.1621086774393916,0.19980042334645987,0.42971484176814556,0.6998381987214088,0.14348270650953054,0.5463273162022233,0.6999416332691908,-50000.0
0.5129164168611169,0.8736912552267313,0.20823587197810411,0.9186211442574859,0.9957209220156074,0.43484831415116787,0.9943780023604631,0.8424048768356442,0.8136971397325397,0.04323420021682978,0.08947167452424765,-50000.0
0.22592369001358747,0.938116418197751,0.9156425781548023,0.6329124048352242,0.07527260575443506,0.10363627970218658,0.12452687881886959,0.4813066814094782,0.1936547039076686,0.9122230056673288,0.0014897854998707771,-50000.0
0.4071321366354823,0.33917109947651625,0.6144366255030036,0.19641402922570705,0.5142494728788733,0.004587160423398018,0.6502447901293635,0.6994740283116698,0.021690504625439644,0.8264741972088814,0.10037118010222912,-50000.0
0.30444748140871525,0.9720700616016984,0.7611903352662921,0.4533148827031255,0.33337862230837345,0.11949984822422266,0.9143775636330247,0.19665547832846642,0.2927789846435189,0.885481801815331,0.8945802012458444,-50000.0
0.19818708393722773,0.2972222613170743,0.7134172422811389,0.2237720275297761,0.8635951410979033,0.2738560428842902,0.32747908122837543,0.2189203416928649,0.6143598677590489,0.10521078668534756,0.614898013882339,-50000.0
0.3827156266197562,0.35665773693472147,0.6030188566073775,0.14272244554013014,0.4467604346573353,0.018560344353318214,0.8493451103568077,0.4537385646253824,0.5126172555610538,0.14982747100293636,0.02029764000326395,-50000.0
0.35146899800747633,0.03267994802445173,0.4533252054825425,0.9362702379003167,0.8390079839155078,0.40979692433029413,0.06237315386533737,0.6703409319743514,0.1246954295784235,0.2904758434742689,0.8649936029687524,-50000.0
