train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y,C1
0.47510719299316406,0.592523992061615,0.4944792091846466,0.3138517439365387,0.9560918211936951,0.08330223709344864,0.09876348823308945,0.3474661111831665,0.8469153642654419,0.7615082859992981,0.8828067779541016,-38.999996185302734,-0.6379727579568069
0.5260750651359558,0.8038745522499084,0.08376138657331467,0.20943625271320343,0.17348617315292358,0.7266839742660522,0.4803294539451599,0.9630219340324402,0.19957450032234192,0.1388264298439026,0.28512150049209595,-37.92570495605469,-0.7151724999666238
0.07898399233818054,0.07474814355373383,0.9166491031646729,0.8332487344741821,0.6137464046478271,0.48547473549842834,0.8171943426132202,0.23968861997127533,0.688242495059967,0.6770188212394714,0.6853034496307373,-36.10969924926758,-0.613481588397907
0.21023868024349213,0.8784206509590149,0.6818870306015015,0.9006596207618713,0.7165848016738892,0.15750639140605927,0.3513347804546356,0.8100937604904175,0.03463667258620262,0.4978320002555847,0.4033699631690979,-39.0,-0.6336446698597311
0.7924570441246033,0.728594958782196,0.7713541388511658,0.5130106210708618,0.43691837787628174,0.5274493098258972,0.2277735471725464,0.3792933523654938,0.8868076205253601,0.6173400282859802,0.8056855201721191,-36.52709197998047,-0.6107896580097535
0.3448929786682129,0.3922916650772095,0.2292417585849762,0.38877853751182556,0.869843065738678,0.2550210654735565,0.5685141682624817,0.667205810546875,0.3755214214324951,0.06571610271930695,0.16328158974647522,-39.0,-0.627833785033038
0.27437686920166016,0.8253282904624939,0.8673667907714844,0.09812909364700317,0.3675693869590759,0.4237841069698334,0.2991349697113037,0.8380923867225647,0.10022838413715363,0.7318693399429321,0.22867296636104584,-33.55675506591797,-0.6173892063461239
0.7234160304069519,0.5358529686927795,0.7106464505195618,0.4877314567565918,0.5261687636375427,0.7623539566993713,0.1842397153377533,0.4725061357021332,0.9470320343971252,0.3521097004413605,0.5763002038002014,-37.98017120361328,-0.7396720978864891
0.17049190402030945,0.34285929799079895,0.2898566722869873,0.6095219254493713,0.2178509384393692,0.02109171822667122,0.5192745923995972,0.6997457146644592,0.44273805618286133,0.8319230079650879,0.4532144367694855,-39.0,-0.6415182074421433
0.04027007147669792,0.6407354474067688,0.054896000772714615,0.6868865489959717,0.11586678773164749,0.3182983696460724,0.04757075011730194,0.2543485760688782,0.787995457649231,0.02673480659723282,0.7352076172828674,-39.0,-0.6239859068922529
0.5629135795586194,0.9653946379781729,0.9828256971063183,0.06870311865611178,0.48454553333374334,0.5373772084712982,0.6398356526184784,0.9277628951178591,0.02292402273165457,0.9352344929435986,0.4260154983760284,-36.573516845703125,-0.6101258136898455
0.1678776835161216,0.9634591663869735,0.8937550593013839,0.045190166403211766,0.052154752193905106,0.7980072438716889,0.6459058845787695,0.8160829424461433,0.053809123766020456,0.8324963003726509,0.05283188277968753,-38.012535095214844,-0.7638088080917251
0.010218362996847575,0.7876787835719725,0.9002233090206119,0.07814662148274323,0.5917503136238231,0.14150475859642025,0.2164103868489889,0.9821214063847747,0.3385498955793336,0.49943799200974154,0.4318015609390171,-39.0,-0.6345681505944594
0.0232912419764304,0.5988466326012499,0.8349701838229067,0.060807779902941575,0.5634781648993495,0.539011663198471,0.24489425898929226,0.7926468034187835,0.4474342618892571,0.8109390596176822,0.6011255513894366,-36.581398010253906,-0.6100034617039753
0.18070814422587206,0.9948128128244142,0.9120752215808352,0.4610647520256237,0.325895805813833,0.4185062348842621,0.2506045100423904,0.8047504195863446,0.42665658024578673,0.8198659779388777,0.307345420281617,-33.61283874511719,-0.6177518085591899
0.2973408999370008,0.8893430897001181,0.8693157418585997,0.4284168289740897,0.3944972657874736,0.42427324652671816,0.017642752397151185,0.6341551770158678,0.3876212896130728,0.8540194918721085,0.5084089678191885,-33.59740447998047,-0.6173713248497987
