train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y
0.14395050704479218,0.7666349411010742,0.8736068606376648,0.19161605834960938,0.4463089108467102,0.018835559487342834,0.5128551721572876,0.5487962365150452,0.8615320324897766,0.340726375579834,0.24261608719825745,-39.000003814697266
0.9062372446060181,0.030093194916844368,0.26240789890289307,0.9108620882034302,0.5326454639434814,0.5985264778137207,0.24037691950798035,0.2712012529373169,0.1740947812795639,0.8840662240982056,0.8203350305557251,-38.999996185302734
0.6973588466644287,0.5490524768829346,0.6663631200790405,0.35170596837997437,0.9877663850784302,0.8417657613754272,0.887887179851532,0.17939306795597076,0.41770780086517334,0.5565645694732666,0.5804420113563538,-38.538291931152344
0.4438594877719879,0.31043553352355957,0.2114160805940628,0.5084624886512756,0.026435595005750656,0.2913602590560913,0.3654746115207672,0.8944728970527649,0.6052666306495667,0.23072755336761475,0.4708665609359741,-38.74310302734375
0.3344484269618988,0.6969056725502014,0.43549975752830505,0.6838994026184082,0.1993911862373352,0.2384553998708725,0.8274704813957214,0.07495100051164627,0.2948676645755768,0.8344535827636719,0.6955382227897644,-38.571533203125
0.5887557864189148,0.44382336735725403,0.9529638886451721,0.46569785475730896,0.7854226231575012,0.6284185647964478,0.42612022161483765,0.852529764175415,0.7319387793540955,0.378743052482605,0.36748743057250977,-38.299110412597656
0.7646716237068176,0.9790790677070618,0.1027621403336525,0.7658824324607849,0.7405434846878052,0.9322047233581543,0.7024528980255127,0.6982213258743286,0.9887663722038269,0.050237882882356644,0.09577970206737518,-38.441497802734375
0.003530495800077915,0.22392156720161438,0.5264743566513062,0.1101551428437233,0.27951785922050476,0.45043322443962097,0.051038626581430435,0.4831271469593048,0.05084122717380524,0.7254573106765747,0.9554505348205566,-39.0
0.06782203167676926,0.5915595889091492,0.056761421263217926,0.4173627495765686,0.6196234226226807,0.31558993458747864,0.7639538049697876,0.05322765186429024,0.35096991062164307,0.18123053014278412,0.8839818239212036,-39.0
0.822175145149231,0.33017653226852417,0.5705329179763794,0.6991533637046814,0.3926635980606079,0.801298201084137,0.48952245712280273,0.7683226466178894,0.6631631255149841,0.6056965589523315,0.055935781449079514,-39.0
